match_year,match_id,map_name,map_winner,winning_team_final_map_score,winning_team_win_rate,map_loser,losing_team_final_map_score,losing_team_win_rate
2018,10352,Numbani,Shanghai Dragons,4,0.5714285714285714,San Francisco Shock,3,0.4285714285714286
2018,10352,Ilios,San Francisco Shock,2,1.0,Shanghai Dragons,0,0.0
2018,10352,Junkertown,San Francisco Shock,3,0.6,Shanghai Dragons,2,0.4
2018,10353,Temple of Anubis,Seoul Dynasty,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10353,Blizzard World,Los Angeles Gladiators,3,0.6,Seoul Dynasty,2,0.4
2018,10353,Nepal,Los Angeles Gladiators,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10353,Junkertown,Seoul Dynasty,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10353,Oasis,Los Angeles Gladiators,2,1.0,Seoul Dynasty,0,0.0
2018,10354,Temple of Anubis,Philadelphia Fusion,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10354,Blizzard World,Philadelphia Fusion,3,0.6,London Spitfire,2,0.4
2018,10354,Ilios,London Spitfire,2,1.0,Philadelphia Fusion,0,0.0
2018,10354,Junkertown,London Spitfire,2,1.0,Philadelphia Fusion,0,0.0
2018,10354,Oasis,Philadelphia Fusion,2,1.0,London Spitfire,0,0.0
2018,10355,Volskaya Industries,Houston Outlaws,3,0.6,New York Excelsior,2,0.4
2018,10355,Blizzard World,New York Excelsior,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10355,Nepal,Houston Outlaws,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2018,10355,Route 66,New York Excelsior,3,0.75,Houston Outlaws,1,0.25
2018,10355,Oasis,New York Excelsior,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10356,Temple of Anubis,Boston Uprising,1,1.0,Florida Mayhem,0,0.0
2018,10356,Blizzard World,Boston Uprising,3,0.6,Florida Mayhem,2,0.4
2018,10356,Nepal,Florida Mayhem,2,1.0,Boston Uprising,0,0.0
2018,10356,Junkertown,Florida Mayhem,3,0.6,Boston Uprising,2,0.4
2018,10356,Oasis,Boston Uprising,2,1.0,Florida Mayhem,0,0.0
2018,10357,Temple of Anubis,Los Angeles Gladiators,1,1.0,Los Angeles Valiant,0,0.0
2018,10357,Numbani,Los Angeles Valiant,3,0.6,Los Angeles Gladiators,2,0.4
2018,10357,Ilios,Los Angeles Valiant,2,1.0,Los Angeles Gladiators,0,0.0
2018,10357,Junkertown,Los Angeles Gladiators,3,0.75,Los Angeles Valiant,1,0.25
2018,10357,Oasis,Los Angeles Valiant,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10358,Temple of Anubis,San Francisco Shock,1,1.0,Dallas Fuel,0,0.0
2018,10358,Blizzard World,San Francisco Shock,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10358,Nepal,San Francisco Shock,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10358,Junkertown,San Francisco Shock,3,0.6,Dallas Fuel,2,0.4
2018,10359,Volskaya Industries,Seoul Dynasty,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10359,Blizzard World,Seoul Dynasty,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10359,Ilios,Shanghai Dragons,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10359,Route 66,Seoul Dynasty,3,0.6,Shanghai Dragons,2,0.4
2018,10360,Temple of Anubis,Florida Mayhem,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10360,Blizzard World,Houston Outlaws,3,0.6,Florida Mayhem,2,0.4
2018,10360,Ilios,Houston Outlaws,2,1.0,Florida Mayhem,0,0.0
2018,10360,Junkertown,Houston Outlaws,3,1.0,Florida Mayhem,0,0.0
2018,10361,Temple of Anubis,London Spitfire,3,0.6,Boston Uprising,2,0.4
2018,10361,Numbani,London Spitfire,3,0.6,Boston Uprising,2,0.4
2018,10361,Ilios,Boston Uprising,2,1.0,London Spitfire,0,0.0
2018,10361,Junkertown,Boston Uprising,1,1.0,London Spitfire,0,0.0
2018,10361,Oasis,Boston Uprising,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10362,Temple of Anubis,Philadelphia Fusion,4,0.5714285714285714,New York Excelsior,3,0.4285714285714286
2018,10362,Numbani,Philadelphia Fusion,3,0.75,New York Excelsior,1,0.25
2018,10362,Ilios,New York Excelsior,2,1.0,Philadelphia Fusion,0,0.0
2018,10362,Junkertown,New York Excelsior,4,0.5714285714285714,Philadelphia Fusion,3,0.4285714285714286
2018,10362,Oasis,New York Excelsior,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2018,10363,Volskaya Industries,San Francisco Shock,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2018,10363,Blizzard World,San Francisco Shock,3,0.6,Philadelphia Fusion,2,0.4
2018,10363,Nepal,Philadelphia Fusion,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10363,Route 66,San Francisco Shock,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2018,10364,Volskaya Industries,Florida Mayhem,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10364,Blizzard World,Shanghai Dragons,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10364,Nepal,Florida Mayhem,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10364,Route 66,Florida Mayhem,1,1.0,Shanghai Dragons,0,0.0
2018,10365,Volskaya Industries,Boston Uprising,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10365,Blizzard World,draw,3,0.5,draw,3,0.5
2018,10365,Nepal,Boston Uprising,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10365,Route 66,Seoul Dynasty,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10366,Volskaya Industries,London Spitfire,2,1.0,Los Angeles Valiant,0,0.0
2018,10366,Blizzard World,London Spitfire,3,0.75,Los Angeles Valiant,1,0.25
2018,10366,Nepal,Los Angeles Valiant,2,1.0,London Spitfire,0,0.0
2018,10366,Route 66,Los Angeles Valiant,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10366,Oasis,London Spitfire,2,1.0,Los Angeles Valiant,0,0.0
2018,10367,Temple of Anubis,Los Angeles Gladiators,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2018,10367,Blizzard World,Los Angeles Gladiators,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2018,10367,Ilios,New York Excelsior,2,1.0,Los Angeles Gladiators,0,0.0
2018,10367,Junkertown,New York Excelsior,3,0.6,Los Angeles Gladiators,2,0.4
2018,10367,Oasis,New York Excelsior,2,1.0,Los Angeles Gladiators,0,0.0
2018,10368,Volskaya Industries,draw,2,0.5,draw,2,0.5
2018,10368,Blizzard World,Houston Outlaws,4,0.5714285714285714,Dallas Fuel,3,0.4285714285714286
2018,10368,Ilios,Houston Outlaws,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10368,Route 66,Houston Outlaws,2,1.0,Dallas Fuel,0,0.0
2018,10369,Volskaya Industries,Boston Uprising,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10369,Numbani,Boston Uprising,3,0.6,Shanghai Dragons,2,0.4
2018,10369,Ilios,Boston Uprising,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10369,Route 66,Shanghai Dragons,3,0.6,Boston Uprising,2,0.4
2018,10370,Temple of Anubis,Houston Outlaws,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10370,Blizzard World,Houston Outlaws,1,1.0,Los Angeles Valiant,0,0.0
2018,10370,Nepal,Houston Outlaws,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10370,Junkertown,Los Angeles Valiant,2,1.0,Houston Outlaws,0,0.0
2018,10371,Temple of Anubis,Florida Mayhem,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10371,Numbani,Florida Mayhem,3,0.6,Dallas Fuel,2,0.4
2018,10371,Ilios,Florida Mayhem,2,1.0,Dallas Fuel,0,0.0
2018,10371,Junkertown,Dallas Fuel,4,0.5714285714285714,Florida Mayhem,3,0.4285714285714286
2018,10372,Volskaya Industries,Los Angeles Gladiators,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2018,10372,Blizzard World,Los Angeles Gladiators,3,1.0,London Spitfire,0,0.0
2018,10372,Ilios,London Spitfire,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10372,Route 66,London Spitfire,3,0.6,Los Angeles Gladiators,2,0.4
2018,10372,Oasis,Los Angeles Gladiators,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10373,Temple of Anubis,San Francisco Shock,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2018,10373,Numbani,New York Excelsior,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10373,Nepal,New York Excelsior,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10373,Junkertown,New York Excelsior,3,0.6,San Francisco Shock,2,0.4
2018,10374,Temple of Anubis,Seoul Dynasty,1,1.0,Philadelphia Fusion,0,0.0
2018,10374,Blizzard World,Philadelphia Fusion,1,1.0,Seoul Dynasty,0,0.0
2018,10374,Nepal,Philadelphia Fusion,2,1.0,Seoul Dynasty,0,0.0
2018,10374,Route 66,Seoul Dynasty,1,1.0,Philadelphia Fusion,0,0.0
2018,10374,Oasis,Seoul Dynasty,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2018,10375,Temple of Anubis,Boston Uprising,1,1.0,Dallas Fuel,0,0.0
2018,10375,Blizzard World,Boston Uprising,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10375,Ilios,Boston Uprising,2,1.0,Dallas Fuel,0,0.0
2018,10375,Junkertown,Boston Uprising,3,0.6,Dallas Fuel,2,0.4
2018,10376,Volskaya Industries,Los Angeles Gladiators,4,0.5714285714285714,Houston Outlaws,3,0.4285714285714286
2018,10376,Numbani,Los Angeles Gladiators,3,0.6,Houston Outlaws,2,0.4
2018,10376,Ilios,Houston Outlaws,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10376,Route 66,Houston Outlaws,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10376,Oasis,Los Angeles Gladiators,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10377,Volskaya Industries,Los Angeles Valiant,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10377,Numbani,Los Angeles Valiant,3,0.75,Florida Mayhem,1,0.25
2018,10377,Ilios,Florida Mayhem,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10377,Junkertown,Los Angeles Valiant,3,0.6,Florida Mayhem,2,0.4
2018,10378,Volskaya Industries,London Spitfire,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10378,Numbani,London Spitfire,1,1.0,San Francisco Shock,0,0.0
2018,10378,Ilios,London Spitfire,2,1.0,San Francisco Shock,0,0.0
2018,10378,Route 66,London Spitfire,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10379,Volskaya Industries,New York Excelsior,3,0.6,Seoul Dynasty,2,0.4
2018,10379,Numbani,New York Excelsior,3,0.6,Seoul Dynasty,2,0.4
2018,10379,Ilios,New York Excelsior,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10379,Route 66,New York Excelsior,1,1.0,Seoul Dynasty,0,0.0
2018,10380,Temple of Anubis,Philadelphia Fusion,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10380,Blizzard World,Shanghai Dragons,4,0.5714285714285714,Philadelphia Fusion,3,0.4285714285714286
2018,10380,Nepal,Philadelphia Fusion,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10380,Junkertown,Shanghai Dragons,3,1.0,Philadelphia Fusion,0,0.0
2018,10380,Oasis,Philadelphia Fusion,2,1.0,Shanghai Dragons,0,0.0
2018,10588,Temple of Anubis,Philadelphia Fusion,1,1.0,Dallas Fuel,0,0.0
2018,10588,Numbani,Philadelphia Fusion,1,1.0,Dallas Fuel,0,0.0
2018,10588,Nepal,Philadelphia Fusion,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10588,Junkertown,Dallas Fuel,5,0.5555555555555556,Philadelphia Fusion,4,0.4444444444444444
2018,10589,Temple of Anubis,draw,2,0.5,draw,2,0.5
2018,10589,Numbani,Los Angeles Gladiators,3,0.6,Florida Mayhem,2,0.4
2018,10589,Nepal,Los Angeles Gladiators,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10589,Junkertown,Los Angeles Gladiators,3,0.6,Florida Mayhem,2,0.4
2018,10590,Volskaya Industries,Houston Outlaws,4,0.5714285714285714,San Francisco Shock,3,0.4285714285714286
2018,10590,Numbani,San Francisco Shock,3,0.6,Houston Outlaws,2,0.4
2018,10590,Nepal,Houston Outlaws,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10590,Route 66,San Francisco Shock,3,0.6,Houston Outlaws,2,0.4
2018,10590,Oasis,San Francisco Shock,2,1.0,Houston Outlaws,0,0.0
2018,10591,Temple of Anubis,San Francisco Shock,2,1.0,Florida Mayhem,0,0.0
2018,10591,Blizzard World,San Francisco Shock,3,0.75,Florida Mayhem,1,0.25
2018,10591,Nepal,San Francisco Shock,2,1.0,Florida Mayhem,0,0.0
2018,10591,Route 66,San Francisco Shock,3,0.6,Florida Mayhem,2,0.4
2018,10592,Temple of Anubis,Boston Uprising,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10592,Blizzard World,Boston Uprising,3,1.0,Los Angeles Valiant,0,0.0
2018,10592,Nepal,Los Angeles Valiant,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10592,Route 66,Los Angeles Valiant,3,0.6,Boston Uprising,2,0.4
2018,10592,Oasis,Boston Uprising,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10593,Temple of Anubis,New York Excelsior,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10593,Blizzard World,New York Excelsior,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10593,Nepal,New York Excelsior,2,1.0,Dallas Fuel,0,0.0
2018,10593,Route 66,New York Excelsior,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10594,Volskaya Industries,Boston Uprising,3,0.6,Los Angeles Gladiators,2,0.4
2018,10594,Numbani,Boston Uprising,1,1.0,Los Angeles Gladiators,0,0.0
2018,10594,Nepal,Los Angeles Gladiators,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10594,Route 66,Boston Uprising,5,0.5555555555555556,Los Angeles Gladiators,4,0.4444444444444444
2018,10595,Volskaya Industries,New York Excelsior,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10595,Numbani,Shanghai Dragons,3,0.6,New York Excelsior,2,0.4
2018,10595,Nepal,New York Excelsior,2,1.0,Shanghai Dragons,0,0.0
2018,10595,Route 66,New York Excelsior,3,0.6,Shanghai Dragons,2,0.4
2018,10596,Volskaya Industries,Seoul Dynasty,3,0.6,London Spitfire,2,0.4
2018,10596,Numbani,London Spitfire,3,0.6,Seoul Dynasty,2,0.4
2018,10596,Ilios,Seoul Dynasty,2,1.0,London Spitfire,0,0.0
2018,10596,Junkertown,London Spitfire,3,0.6,Seoul Dynasty,2,0.4
2018,10596,Oasis,London Spitfire,2,1.0,Seoul Dynasty,0,0.0
2018,10597,Temple of Anubis,London Spitfire,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10597,Numbani,London Spitfire,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10597,Nepal,London Spitfire,2,1.0,Shanghai Dragons,0,0.0
2018,10597,Junkertown,Shanghai Dragons,3,0.6,London Spitfire,2,0.4
2018,10598,Temple of Anubis,Seoul Dynasty,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10598,Numbani,Seoul Dynasty,3,0.75,Houston Outlaws,1,0.25
2018,10598,Ilios,Seoul Dynasty,2,1.0,Houston Outlaws,0,0.0
2018,10598,Junkertown,Seoul Dynasty,3,0.6,Houston Outlaws,2,0.4
2018,10599,Volskaya Industries,Los Angeles Valiant,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2018,10599,Numbani,Philadelphia Fusion,4,0.5714285714285714,Los Angeles Valiant,3,0.4285714285714286
2018,10599,Nepal,Los Angeles Valiant,2,1.0,Philadelphia Fusion,0,0.0
2018,10599,Route 66,Philadelphia Fusion,3,0.6,Los Angeles Valiant,2,0.4
2018,10599,Oasis,Los Angeles Valiant,2,1.0,Philadelphia Fusion,0,0.0
2018,10543,Junkertown,Boston Uprising,3,0.6,Los Angeles Gladiators,2,0.4
2018,10543,Ilios,Boston Uprising,2,1.0,Los Angeles Gladiators,0,0.0
2018,10543,Temple of Anubis,Boston Uprising,1,1.0,Los Angeles Gladiators,0,0.0
2018,10544,Junkertown,New York Excelsior,3,0.6,Los Angeles Valiant,2,0.4
2018,10544,Ilios,New York Excelsior,2,1.0,Los Angeles Valiant,0,0.0
2018,10544,Temple of Anubis,New York Excelsior,1,1.0,Los Angeles Valiant,0,0.0
2018,10545,Route 66,New York Excelsior,3,0.6,Boston Uprising,2,0.4
2018,10545,Nepal,New York Excelsior,2,1.0,Boston Uprising,0,0.0
2018,10545,Volskaya Industries,draw,3,0.5,draw,3,0.5
2018,10545,Numbani,New York Excelsior,3,0.6,Boston Uprising,2,0.4
2018,10443,Blizzard World,Los Angeles Gladiators,2,1.0,San Francisco Shock,0,0.0
2018,10443,Horizon Lunar Colony,Los Angeles Gladiators,3,0.6,San Francisco Shock,2,0.4
2018,10443,Lijiang Tower,Los Angeles Gladiators,2,1.0,San Francisco Shock,0,0.0
2018,10443,Watchpoint: Gibraltar,San Francisco Shock,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2018,10444,Blizzard World,Seoul Dynasty,3,0.75,Los Angeles Valiant,1,0.25
2018,10444,Horizon Lunar Colony,Los Angeles Valiant,1,1.0,Seoul Dynasty,0,0.0
2018,10444,Lijiang Tower,Los Angeles Valiant,2,1.0,Seoul Dynasty,0,0.0
2018,10444,Watchpoint: Gibraltar,Seoul Dynasty,5,0.5555555555555556,Los Angeles Valiant,4,0.4444444444444444
2018,10444,Nepal,Los Angeles Valiant,2,1.0,Seoul Dynasty,0,0.0
2018,10445,King's Row,Shanghai Dragons,3,0.6,Dallas Fuel,2,0.4
2018,10445,Hanamura,Dallas Fuel,3,0.6,Shanghai Dragons,2,0.4
2018,10445,Oasis,Dallas Fuel,2,1.0,Shanghai Dragons,0,0.0
2018,10445,Dorado,Dallas Fuel,3,0.6,Shanghai Dragons,2,0.4
2018,10446,King's Row,Boston Uprising,3,0.6,Philadelphia Fusion,2,0.4
2018,10446,Hanamura,Philadelphia Fusion,1,1.0,Boston Uprising,0,0.0
2018,10446,Lijiang Tower,Philadelphia Fusion,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10446,Dorado,Philadelphia Fusion,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10447,King's Row,New York Excelsior,3,0.6,Florida Mayhem,2,0.4
2018,10447,Hanamura,draw,3,0.5,draw,3,0.5
2018,10447,Oasis,New York Excelsior,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10447,Watchpoint: Gibraltar,New York Excelsior,3,0.75,Florida Mayhem,1,0.25
2018,10448,King's Row,Houston Outlaws,3,1.0,London Spitfire,0,0.0
2018,10448,Horizon Lunar Colony,Houston Outlaws,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10448,Lijiang Tower,Houston Outlaws,2,1.0,London Spitfire,0,0.0
2018,10448,Watchpoint: Gibraltar,Houston Outlaws,5,0.5555555555555556,London Spitfire,4,0.4444444444444444
2018,10449,Blizzard World,Los Angeles Gladiators,1,1.0,Dallas Fuel,0,0.0
2018,10449,Hanamura,Los Angeles Gladiators,3,0.6,Dallas Fuel,2,0.4
2018,10449,Oasis,Los Angeles Gladiators,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2018,10449,Dorado,Los Angeles Gladiators,3,0.6,Dallas Fuel,2,0.4
2018,10450,King's Row,Houston Outlaws,1,1.0,Boston Uprising,0,0.0
2018,10450,Hanamura,Houston Outlaws,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10450,Oasis,Boston Uprising,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10450,Watchpoint: Gibraltar,Houston Outlaws,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10451,Blizzard World,San Francisco Shock,3,0.6,Seoul Dynasty,2,0.4
2018,10451,Horizon Lunar Colony,San Francisco Shock,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10451,Oasis,Seoul Dynasty,2,1.0,San Francisco Shock,0,0.0
2018,10451,Watchpoint: Gibraltar,San Francisco Shock,3,0.75,Seoul Dynasty,1,0.25
2018,10452,Blizzard World,Philadelphia Fusion,2,1.0,Florida Mayhem,0,0.0
2018,10452,Horizon Lunar Colony,Philadelphia Fusion,1,1.0,Florida Mayhem,0,0.0
2018,10452,Oasis,Philadelphia Fusion,2,1.0,Florida Mayhem,0,0.0
2018,10452,Dorado,Philadelphia Fusion,3,0.75,Florida Mayhem,1,0.25
2018,10453,King's Row,Los Angeles Valiant,5,0.5555555555555556,Shanghai Dragons,4,0.4444444444444444
2018,10453,Hanamura,Los Angeles Valiant,1,1.0,Shanghai Dragons,0,0.0
2018,10453,Oasis,Los Angeles Valiant,2,1.0,Shanghai Dragons,0,0.0
2018,10453,Watchpoint: Gibraltar,Shanghai Dragons,3,1.0,Los Angeles Valiant,0,0.0
2018,10454,King's Row,New York Excelsior,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10454,Hanamura,New York Excelsior,1,1.0,London Spitfire,0,0.0
2018,10454,Lijiang Tower,London Spitfire,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2018,10454,Dorado,New York Excelsior,1,1.0,London Spitfire,0,0.0
2018,10455,Blizzard World,Dallas Fuel,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2018,10455,Horizon Lunar Colony,draw,2,0.5,draw,2,0.5
2018,10455,Oasis,Dallas Fuel,2,1.0,Boston Uprising,0,0.0
2018,10455,Watchpoint: Gibraltar,Dallas Fuel,3,0.6,Boston Uprising,2,0.4
2018,10456,King's Row,Florida Mayhem,5,0.625,Los Angeles Valiant,3,0.375
2018,10456,Hanamura,Los Angeles Valiant,3,0.6,Florida Mayhem,2,0.4
2018,10456,Lijiang Tower,Los Angeles Valiant,2,1.0,Florida Mayhem,0,0.0
2018,10456,Watchpoint: Gibraltar,Los Angeles Valiant,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10457,King's Row,Houston Outlaws,3,0.75,Los Angeles Gladiators,1,0.25
2018,10457,Hanamura,Los Angeles Gladiators,1,1.0,Houston Outlaws,0,0.0
2018,10457,Oasis,Los Angeles Gladiators,2,1.0,Houston Outlaws,0,0.0
2018,10457,Dorado,Los Angeles Gladiators,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2018,10458,Blizzard World,London Spitfire,1,1.0,San Francisco Shock,0,0.0
2018,10458,Hanamura,London Spitfire,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2018,10458,Oasis,San Francisco Shock,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2018,10458,Dorado,San Francisco Shock,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2018,10458,Nepal,London Spitfire,2,1.0,San Francisco Shock,0,0.0
2018,10459,King's Row,Los Angeles Gladiators,3,0.6,Florida Mayhem,2,0.4
2018,10459,Hanamura,Los Angeles Gladiators,2,1.0,Florida Mayhem,0,0.0
2018,10459,Lijiang Tower,Los Angeles Gladiators,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2018,10459,Dorado,Los Angeles Gladiators,3,0.75,Florida Mayhem,1,0.25
2018,10460,Blizzard World,Philadelphia Fusion,3,0.6,Shanghai Dragons,2,0.4
2018,10460,Horizon Lunar Colony,Philadelphia Fusion,2,1.0,Shanghai Dragons,0,0.0
2018,10460,Oasis,Philadelphia Fusion,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10460,Watchpoint: Gibraltar,Philadelphia Fusion,3,0.6,Shanghai Dragons,2,0.4
2018,10461,King's Row,Los Angeles Valiant,3,0.75,Boston Uprising,1,0.25
2018,10461,Hanamura,Los Angeles Valiant,1,1.0,Boston Uprising,0,0.0
2018,10461,Oasis,Boston Uprising,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2018,10461,Dorado,Boston Uprising,3,0.6,Los Angeles Valiant,2,0.4
2018,10461,Nepal,Los Angeles Valiant,2,1.0,Boston Uprising,0,0.0
2018,10462,King's Row,New York Excelsior,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2018,10462,Horizon Lunar Colony,New York Excelsior,2,1.0,Seoul Dynasty,0,0.0
2018,10462,Lijiang Tower,New York Excelsior,2,1.0,Seoul Dynasty,0,0.0
2018,10462,Watchpoint: Gibraltar,New York Excelsior,4,0.5714285714285714,Seoul Dynasty,3,0.4285714285714286
2018,10463,Blizzard World,San Francisco Shock,3,0.75,Houston Outlaws,1,0.25
2018,10463,Horizon Lunar Colony,San Francisco Shock,2,1.0,Houston Outlaws,0,0.0
2018,10463,Oasis,San Francisco Shock,2,1.0,Houston Outlaws,0,0.0
2018,10463,Dorado,San Francisco Shock,3,1.0,Houston Outlaws,0,0.0
2018,10464,King's Row,Seoul Dynasty,1,1.0,London Spitfire,0,0.0
2018,10464,Hanamura,London Spitfire,1,1.0,Seoul Dynasty,0,0.0
2018,10464,Lijiang Tower,London Spitfire,2,1.0,Seoul Dynasty,0,0.0
2018,10464,Watchpoint: Gibraltar,Seoul Dynasty,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2018,10464,Nepal,London Spitfire,2,1.0,Seoul Dynasty,0,0.0
2018,10465,Blizzard World,New York Excelsior,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10465,Horizon Lunar Colony,New York Excelsior,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10465,Oasis,New York Excelsior,2,1.0,Shanghai Dragons,0,0.0
2018,10465,Dorado,New York Excelsior,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2018,10466,King's Row,Dallas Fuel,3,0.75,Philadelphia Fusion,1,0.25
2018,10466,Hanamura,Dallas Fuel,2,1.0,Philadelphia Fusion,0,0.0
2018,10466,Lijiang Tower,Philadelphia Fusion,2,1.0,Dallas Fuel,0,0.0
2018,10466,Watchpoint: Gibraltar,Dallas Fuel,4,0.5714285714285714,Philadelphia Fusion,3,0.4285714285714286
2018,10467,Blizzard World,New York Excelsior,3,0.6,Philadelphia Fusion,2,0.4
2018,10467,Hanamura,New York Excelsior,2,1.0,Philadelphia Fusion,0,0.0
2018,10467,Oasis,New York Excelsior,2,1.0,Philadelphia Fusion,0,0.0
2018,10467,Dorado,New York Excelsior,3,0.75,Philadelphia Fusion,1,0.25
2018,10468,King's Row,Seoul Dynasty,3,0.6,Shanghai Dragons,2,0.4
2018,10468,Hanamura,Seoul Dynasty,1,1.0,Shanghai Dragons,0,0.0
